# Cash Shop catalogue, generated from the STOCK v83 Etc/Commodity.img.
# The ITEM ID is the key: one row per item, no serial numbers.
# itemId	price	count	tab	category	period	gender	name
1072322	2700	1	2	6	0	2	Rollerskates
1072323	1800	1	2	6	0	2	Starry Slippers
1072324	1800	1	2	6	0	2	Piggy Slippers
1072325	1800	1	2	6	0	2	Red Slime Slippers
1072326	1800	1	2	6	0	2	Yellow Slime Slippers
1072329	2200	1	2	6	0	2	Flipped Blue High Top
1072334	2000	1	2	6	0	2	Red Checkered Sneakers
1072335	2100	1	2	6	0	2	Natural Golashes
1072336	2100	1	2	6	0	2	Soccer Cleats
1072337	2000	1	2	6	0	2	Fluffy Slippers
1072347	2000	1	2	6	0	2	Olive Green Kicks
1072348	2100	1	2	6	0	2	Elephant Slippers
1072353	2000	1	2	6	0	2	White Ninja Sandals for Transformation
1072367	1900	1	2	6	0	2	Puffy Ram Shoes
1072370	2000	1	2	6	0	2	Gaga Shoes
1072371	2000	1	2	6	0	2	Custom Blue High Tops
1072373	2000	1	2	6	0	2	Purple Rainbow Sneaks
1072374	2000	1	2	6	0	2	Lace Long Boots
1072379	2000	1	2	6	0	2	Yellow Rainbow Sneaks
1072380	1800	1	2	6	0	2	White & Blue Sandals
1072384	2000	1	2	6	0	2	Bling Bling Shoes 
1072388	1900	1	2	6	0	2	Stripe Knee Socks
1072392	2000	1	2	6	0	2	Red Ankle-Strap Shoes
1072394	2000	1	2	6	0	2	Pink Polka-Dotted Boots
1072395	2000	1	2	6	0	2	Mix-n-Match Sneakers
1072408	1500	1	2	6	0	2	Maple Racing Shoes
1072417	1800	1	2	6	0	2	Clown Shoes
1072437	2000	1	2	6	0	2	Pink Bean Shoes
1080000	2300	1	2	7	0	2	White Ninja Gloves
1081000	2300	1	2	7	0	2	Red Ninja Gloves
1081001	2300	1	2	7	0	2	Blue Ninja Gloves
1081002	2400	1	2	7	0	2	Wedding Gloves
1081003	2400	1	2	7	0	2	White Cat Gloves
1081004	2400	1	2	7	0	2	Black Cat Gloves
1082040	2400	1	2	7	0	2	Red Boxing Gloves
1082041	2400	1	2	7	0	2	Blue Boxing Gloves
1082077	2800	1	2	7	0	2	White Bandage
1082078	2800	1	2	7	0	2	Brown Bandage
1082079	2800	1	2	7	0	2	Black Bandage
1082102	1800	1	2	7	0	2	Transparent Gloves
1082113	2700	1	2	7	0	2	Hair-Cutter Gloves
1082156	2700	1	2	7	0	2	Teddy Bear Gloves
1082161	2300	1	2	7	0	2	Star Gloves
1082162	2300	1	2	7	0	2	Love Gloves
1082169	2500	1	2	7	0	2	Moon Bunny Gloves
1082170	2800	1	2	7	0	2	Rose Crystal Watch
1082171	2800	1	2	7	0	2	Blue Watch
1082172	2300	1	2	7	0	2	Snowflake Gloves
1082173	2300	1	2	7	0	2	Lightning Gloves
1082227	2800	1	2	7	0	2	Transparent Skull Glove
1082229	2400	1	2	7	0	2	Heart Ribbon Glove
1082231	2600	1	2	7	0	2	Luxury Wristwatch
1082233	2400	1	2	7	0	2	Moomoo Gloves
1082247	2600	1	2	7	0	2	Puffy Ram Gloves
1082249	1300	1	2	7	0	2	Neon Amulet
1082251	2500	1	2	7	0	2	Rock Chain Armlet
1082255	2200	1	2	7	0	2	Maple Racing Glove
1092031	3700	1	2	8	0	2	Ladybug Shield
1092033	4500	1	2	8	0	2	Clover Shield
1092039	4000	1	2	8	0	2	Leaf Fall
1092040	3600	1	2	8	0	2	Snowflake Shield
1092044	3800	1	2	8	0	2	Love Knuckler
1092062	4000	1	2	8	0	2	Maple Girl Shield
1702000	4800	1	2	8	0	2	Dual Plasma Blade
1702001	4500	1	2	8	0	2	Bouquet
1702002	3700	1	2	8	0	2	Wooden Slingshot
1702003	3700	1	2	8	0	2	Plastic Slingshot
1702004	3900	1	2	8	0	2	Angel Wand
1702005	3800	1	2	8	0	2	Yellow Candy Cane
1702006	3800	1	2	8	0	2	Red Candy Cane
1702007	3800	1	2	8	0	2	Green Candy Cane
1702009	4300	1	2	8	0	2	Tiger Paw
1702010	3900	1	2	8	0	2	Orange Toy Hammer
1702011	3900	1	2	8	0	2	Pink Toy Hammer
1702012	4200	1	2	8	0	2	Yellow Spatula
1702013	3500	1	2	8	0	2	Teddy Bear
1702014	4100	1	2	8	0	2	Toy Rifle
1702015	4000	1	2	8	0	2	Bug Net
1702016	4100	1	2	8	0	2	Picnic Basket
1702017	3500	1	2	8	0	2	Pink Rabbit Puppet
1702018	4100	1	2	8	0	2	Vanilla Ice Cream
1702019	5100	1	2	8	0	2	Pillow
1702020	4100	1	2	8	0	2	Lollipop
1702021	4100	1	2	8	0	2	Black Electric Guitar
1702022	4100	1	2	8	0	2	Brown Electric Guitar
1702023	4100	1	2	8	0	2	Green Electric Guitar
1702024	3900	1	2	8	0	2	Cupid's Bow
1702025	3900	1	2	8	0	2	Cherub's Bow
1702026	3900	1	2	8	0	2	Cupid's Crossbow
1702028	4100	1	2	8	0	2	Donut
1702030	4500	1	2	8	0	2	Diao Chan Sword
1702031	4500	1	2	8	0	2	Liu Bei Sword
1702032	4500	1	2	8	0	2	Zhu-Ge-Liang Wand
1702033	4500	1	2	8	0	2	Sun Quan Staff
1702034	4500	1	2	8	0	2	Guan Yu Spear
1702035	4500	1	2	8	0	2	Cao Cao Bow
1702036	4300	1	2	8	0	2	Witch's Broom
1702037	4700	1	2	8	0	2	Coffee Pot
1702038	4500	1	2	8	0	2	Horoscope Claw
1702039	4500	1	2	8	0	2	Horoscope Net
1702040	4500	1	2	8	0	2	Horoscope Bow
1702041	4500	1	2	8	0	2	Horoscope Sword
1702042	4300	1	2	8	0	2	Microphone
1702045	4800	1	2	8	0	2	Sunflower Stalk
1702046	4500	1	2	8	0	2	Horoscope Crossbow
1702047	4700	1	2	8	0	2	Snowflake Staff
1702048	4000	1	2	8	0	2	Rubber Towel
1702050	4300	1	2	8	0	2	Cellphone
1702051	4000	1	2	8	0	2	Hong Bao
1702052	4200	1	2	8	0	2	In-Hand FB Helmet(Home)
1702054	4900	1	2	8	0	2	Football Claw
1702055	3700	1	2	8	0	2	Ancient Korean Bow
1702056	4200	1	2	8	0	2	Guitar
1702057	4200	1	2	8	0	2	Blue Guitar
1702058	4100	1	2	8	0	2	Big Hand
1702059	4200	1	2	8	0	2	Cactus
1702060	4500	1	2	8	0	2	Shiner
1702061	5000	1	2	8	0	2	Red Fist of Fury
1702062	5000	1	2	8	0	2	Blue Fist of Fury
1702063	3500	1	2	8	0	2	Scissor Stick
1702064	3500	1	2	8	0	2	Rock Stick
1702065	3500	1	2	8	0	2	Paper Stick
1702066	3900	1	2	8	0	2	Canvas Tote Bag
1702070	4200	1	2	8	0	2	Sporty Band
1702072	4500	1	2	8	0	2	Laser Sword
1702073	3800	1	2	8	0	2	Blue Shiner Crossbow
1702074	3800	1	2	8	0	2	Pink Shiner Crossbow
1702078	4900	1	2	8	0	2	Fairy Fan
1702079	4500	1	2	8	0	2	Blue Blazing Sword
1702080	4500	1	2	8	0	2	Green Blazing Sword
1702081	4500	1	2	8	0	2	Purple Blazing Sword
1702082	4200	1	2	8	0	2	Harp
1702083	4300	1	2	8	0	2	Foam Hand
1702084	4700	1	2	8	0	2	Toy Pinwheel
1702085	4800	1	2	8	0	2	Frog Claw
1702086	4900	1	2	8	0	2	Chicken Smackaroo
1702087	4500	1	2	8	0	2	Red Pencil
1702088	4800	1	2	8	0	2	Super Scrubber
1702089	3800	1	2	8	0	2	Candy Hammer
1702090	4900	1	2	8	0	2	Feather Scimitar
1702091	4100	1	2	8	0	2	Tennis Racquet
1702092	4900	1	2	8	0	2	Glowing Pumpkin Basket
1702093	4900	1	2	8	0	2	Okie Donkie
1702094	4000	1	2	8	0	2	Mad Cow
1702095	4000	1	2	8	0	2	Frog Glove
1702096	4700	1	2	8	0	2	Pizza Pan
1702098	4500	1	2	8	0	2	Violin
1702099	2700	1	2	8	0	2	Transparent Claw
1702102	4700	1	2	8	0	2	Starblade
1702103	4800	1	2	8	0	2	Pink Ribbon Umbrella
1702104	4300	1	2	8	0	2	Deluxe Cone
1702105	3500	1	2	8	0	2	Heart Key
1702106	4100	1	2	8	0	2	Melting Chocolate
1702107	3400	1	2	8	0	2	Chocolate 
1702108	3400	1	2	8	0	2	Giant Lollipop
1702112	4300	1	2	8	0	2	Celestial Wand
1702114	4500	1	2	8	0	2	Wonky's Leaf
1702121	4600	1	2	8	0	2	Seal Pillow
1702122	4600	1	2	8	0	2	Dragon's Fury
1702123	4700	1	2	8	0	2	Forked Pork
1702124	4900	1	2	8	0	2	Kitty
1702126	4500	1	2	8	0	2	Blue Shiner 
1702127	4800	1	2	8	0	2	Water Gun
1702128	4500	1	2	8	0	2	Green Shiner
1702129	4500	1	2	8	0	2	Purple Shiner
1702130	4500	1	2	8	0	2	Red Shiner
1702131	4500	1	2	8	0	2	Pepe Beak
1702132	4400	1	2	8	0	2	Slime Stick
1702133	4300	1	2	8	0	2	Smackdown Fist 
1702134	4900	1	2	8	0	2	Serpent Staff 
1702138	4500	1	2	8	0	2	Spanish Ham
1702139	2500	1	2	8	0	2	Hook Hand
1702140	4500	1	2	8	0	2	Giant Orchid
1702141	4900	1	2	8	0	2	My Buddy Max
1702142	4700	1	2	8	0	2	Pink Angel Stick
1702143	4000	1	2	8	0	2	Combat Syringe
1702144	4400	1	2	8	0	2	Broken Sword
1702145	4800	1	2	8	0	2	Bionic Claw
1702146	4900	1	2	8	0	2	Skull Staff
1702147	5100	1	2	8	0	2	Skull Axe
1702148	4800	1	2	8	0	2	Moon Baton
1702151	4900	1	2	8	0	2	Royal Oaken Staff
1702152	5000	1	2	8	0	2	Flame Tongue
1702153	5000	1	2	8	0	2	Crissagrim Blade
1702154	4500	1	2	8	0	2	Plasma Saber
1702155	4500	1	2	8	0	2	Shooting Star
1702156	4900	1	2	8	0	2	Forked Turkey
1702157	4500	1	2	8	0	2	Burning Marshmellow
1702158	4900	1	2	8	0	2	The Jackal
1702159	4900	1	2	8	0	2	Blackbeard's Knuckler
1702160	4800	1	2	8	0	2	Tiger Paw Knuckler
1702161	4700	1	2	8	0	2	Dogged Out
1702162	4500	1	2	8	0	2	Koala Doll
1702163	4500	1	2	8	0	2	Hot Dog Fork
1702164	4500	1	2	8	0	2	Bunny Nunchucks
1702165	5000	1	2	8	0	2	My Buddy DJ
1702167	5100	1	2	8	0	2	Glow Fingers
1702168	5000	1	2	8	0	2	Holiday Tree Ring
1702169	5000	1	2	8	0	2	My Buddy Tina
1702170	5000	1	2	8	0	2	Electric Knuckle
1702171	4500	1	2	8	0	2	Party Popper
1702173	4500	1	2	8	0	2	Hessonite Saber
1702174	4400	1	2	8	0	2	Butterfly Staff
1702175	4500	1	2	8	0	2	Hot Dog Link
1702177	4800	1	2	8	0	2	Power Pesticide
1702179	4500	1	2	8	0	2	Cloud 9 Pillow
1702180	4800	1	2	8	0	2	Dark Seraphim
1702181	4800	1	2	8	0	2	Picky Ducky
1702182	5200	1	2	8	0	2	Giant Pop with a Swirl
1702184	5000	1	2	8	0	2	Aqua Seraphim
1702185	5000	1	2	8	0	2	White & Yellow Seraphim
1702188	5000	1	2	8	0	2	Pink Seraphim
1702189	4900	1	2	8	0	2	Oh Crab!
1702191	7000	1	2	8	0	2	Rainbow Sabre
1702193	4500	1	2	8	0	2	Towel Whip
1702195	6000	1	2	8	0	2	MapleGirl Wand
1702196	5000	1	2	8	0	2	Fly Blue Bird
1702201	4500	1	2	8	0	2	Bone Weapon
1702202	5000	1	2	8	0	2	Baby Ellie
1702204	4300	1	2	8	0	2	Japanese War Fan
1702207	4500	1	2	8	0	2	Musical Violin
1702208	4100	1	2	8	0	2	Alligator Tube
1702209	4900	1	2	8	0	2	Rudolph Stick
1702210	5000	1	2	8	0	2	Santa Buddy
1702212	6000	1	2	8	0	2	Galactic Legend 
1702213	5000	1	2	8	0	2	Heartbreak Sword
1702215	4100	1	2	8	0	2	Boleadoras
1702217	4600	1	2	8	0	2	Ducky Tube
1702218	4500	1	2	8	0	2	Dumbell Weapon
1702219	4500	1	2	8	0	2	Knockout Boxing Gloves
1702220	4300	1	2	8	0	2	Transparent Wand
1702226	4200	1	2	8	0	2	My Buddy Whale
1702228	4200	1	2	8	0	2	Choco Banana
1702229	4500	1	2	8	0	2	Demon Sickle
1702230	4300	1	2	8	0	2	Popsicle Sword
1702233	4000	1	2	8	0	2	Rainbow Brush
1702238	4200	1	2	8	0	2	Soft Plush Dolphin
1702246	4200	1	2	8	0	2	Ghost Weapon
1702249	4500	1	2	8	0	2	Gosling Cushion
1702250	4000	1	2	8	0	2	Steel Briefcase
1702251	4200	1	2	8	0	2	Saw Machine Gun
1032024	2700	1	2	9	0	2	Transparent Earrings
1032029	3300	1	2	9	0	2	Silver Earrings
1032036	2300	1	2	9	0	2	Beaded Cross Earring
1032051	2500	1	2	9	0	2	Diamond Earrings
1032052	2400	1	2	9	0	2	Slime Earrings
1032053	2400	1	2	9	0	2	Clover Earrings
1032054	2400	1	2	9	0	2	Rainbow Earrings
1032063	2100	1	2	9	0	2	Bluetooth Headset
1032071	2200	1	2	9	0	2	Altair Earrings
1032072	2400	1	2	9	0	2	Shiny Altair Earrings
1032073	2400	1	2	9	0	2	Wind Bell Earrings
1032074	2400	1	2	9	0	2	Heart Rainbow Earrings
1112001	4800	1	2	9	0	2	Crush Ring
1112002	6000	1	2	9	0	2	Cloud Ring
1112003	4800	1	2	9	0	2	Cupid Ring
1112005	3600	1	2	9	0	2	Venus Fireworks
1112006	4800	1	2	9	0	2	Crossed Hearts
1112007	4500	1	2	9	0	2	Mistletoe Crush Ring
1112012	3600	1	2	9	0	2	Rose Crush Ring
1112100	3200	1	2	9	0	2	White Label Ring
1112101	4000	1	2	9	0	2	Blue Label Ring
1112102	4000	1	2	9	0	2	Blue Label Ring 2
1112103	4500	1	2	9	0	2	The Legendary Gold Ring
1112104	4000	1	2	9	0	2	Bubbly Label Ring
1112105	4000	1	2	9	0	2	Pink-Ribboned Label Ring
1112106	4000	1	2	9	0	2	Blue-Ribboned Label Ring
1112107	4000	1	2	9	0	2	Skull Label Ring
1112108	4000	1	2	9	0	2	Butterfly Label Ring
1112109	4000	1	2	9	0	2	Scoreboard Label Ring
1112112	4000	1	2	9	0	2	Beach Label Ring
1112113	4000	1	2	9	0	2	Chocolate Label Ring
1112114	4000	1	2	9	0	2	Pink Candy Label Ring
1112115	4000	1	2	9	0	2	MapleBowl Label Ring 
1112117	4000	1	2	9	0	2	Rainbow Label Ring
1112122	4000	1	2	9	0	2	Rainbow Label Ring
1112124	4000	1	2	9	0	2	Blue Pencil Label Ring
1112125	4000	1	2	9	0	2	Green Pencil Label Ring
1112126	4200	1	2	9	0	2	Brown Teddy Label Ring
1112201	4500	1	2	9	0	2	Pink-Hearted Quote Ring
1112203	4600	1	2	9	0	2	The Golden Fly Ring
1112206	4500	1	2	9	0	2	Pink-Ribboned Quote Ring
1112207	4500	1	2	9	0	2	Blue-Ribboned Quote Ring
1112208	4500	1	2	9	0	2	Skull Quote Ring
1112211	4500	1	2	9	0	2	Pink Lady Quote Ring
1112212	4500	1	2	9	0	2	Silver-Blue Quote Ring
1112215	4500	1	2	9	0	2	BlueMarine Quote Ring
1112216	4500	1	2	9	0	2	Kitty Quote Ring
1112217	4500	1	2	9	0	2	Paw-Print Quote Ring
1112219	4500	1	2	9	0	2	Scoreboard Quote Ring
1112223	4500	1	2	9	0	2	Beach Quote Ring
1112224	4500	1	2	9	0	2	Chocolate Quote Ring
1112225	4500	1	2	9	0	2	Pink Candy Quote Ring
1112227	4500	1	2	9	0	2	Rainbow Quote Ring
1112231	4400	1	2	9	0	2	Gingerman Quote Ring
1112232	4500	1	2	9	0	2	Rainbow Quote Ring
1112233	4500	1	2	9	0	2	Red Notebook Quote Ring
1112234	4500	1	2	9	0	2	Blue Notebook Quote Ring
1112235	4500	1	2	9	0	2	Green Notebook Quote Ring
1112236	4200	1	2	9	0	2	Brown Teddy Quote Ring
1112800	3600	1	2	9	0	2	Friendship Ring : Clover
1112801	3600	1	2	9	0	2	Friendship Ring : Flower Petal
1112802	3600	1	2	9	0	2	Friendship Ring : Star
1112808	4500	1	2	9	0	2	MapleBowl Quote Ring 
1112810	4500	1	2	9	0	2	Christmas Night Bells
1112811	4500	1	2	9	0	2	Christmas Party
1112812	4500	1	2	9	0	2	Shared Umbrella Ring
1112900	3000	1	2	9	0	2	Lalala Ring
1112901	3100	1	2	9	0	2	Starry Spotlight Ring
1112902	4500	1	2	9	0	2	Baba Blue
1112903	3300	1	2	9	0	2	Amorian Aura Ring
1112904	3300	1	2	9	0	2	Rainbow Star Ring
1112905	4500	1	2	9	0	2	Bright Hot Pink Heart
1112906	4500	1	2	9	0	2	Baby Pink Heart
1112908	3300	1	2	9	0	2	Aura Ring
1112916	4500	1	2	9	0	2	Solo Ring
1102005	3700	1	2	11	0	2	Baby Angel Wings
1102006	3900	1	2	11	0	2	Devil Wings
1102007	3100	1	2	11	0	2	Yellow Star Cape
1102008	3100	1	2	11	0	2	Blue Star Cape
1102009	3100	1	2	11	0	2	Red Star Cape
1102010	3100	1	2	11	0	2	Black Star Cape
1102020	3700	1	2	11	0	2	Turtle Shell
1102025	3100	1	2	11	0	2	Red Hood
1102039	1800	1	2	11	0	2	Transparent Cape
1102044	4300	1	2	11	0	2	Red G-Wing Jetpack
1102045	4300	1	2	11	0	2	Blue G-Wing Jetpack
1102049	4100	1	2	11	0	2	Blue Nymph Wing
1102050	4100	1	2	11	0	2	Green Nymph Wing
1102051	4100	1	2	11	0	2	Yellow Nymph Wing
1102052	4100	1	2	11	0	2	Pink Nymph Wing
1102058	4300	1	2	11	0	2	Gargoyle Wings
1102059	4500	1	2	11	0	2	Michael Wings
1102060	4200	1	2	11	0	2	Pink Ribbon
1102062	4500	1	2	11	0	2	Martial Cape
1102063	4500	1	2	11	0	2	Fallen Angel Wings
1102065	4100	1	2	11	0	2	Christmas Cape
1102066	4500	1	2	11	0	2	Dracula Cloak
1102067	3500	1	2	11	0	2	Tiger Tail
1102068	4100	1	2	11	0	2	Harpie Cape
1102069	4100	1	2	11	0	2	Pink Wings
1102070	3500	1	2	11	0	2	Blue Book Bag
1102072	3300	1	2	11	0	2	Yellow-Green Backpack
1102073	3300	1	2	11	0	2	Hot Pink Backpack
1102074	4200	1	2	11	0	2	Dragonfly Wings
1102075	4200	1	2	11	0	2	Bat's Bane
1102076	3300	1	2	11	0	2	Newspaper Cape
1102077	3400	1	2	11	0	2	Cotton Blanket
1102091	2900	1	2	11	0	2	Summer Kite
1102092	3000	1	2	11	0	2	Cuddle Bear
1102093	2700	1	2	11	0	2	 Heart Balloon
1102094	3000	1	2	11	0	2	Sun Wu Kong Tail
1102098	3600	1	2	11	0	2	Coffin of Gloom
1102107	3500	1	2	11	0	2	Rocket Booster
1102108	3200	1	2	11	0	2	Fallen Angel Tail
1102110	2900	1	2	11	0	2	Chipmunk Tail
1102111	3100	1	2	11	0	2	Elephant Balloon
1102112	3300	1	2	11	0	2	Bunny Doll
1102137	2900	1	2	11	0	2	Orange Mushroom Balloon
1102138	3600	1	2	11	0	2	Pink wing bag
1102141	2900	1	2	11	0	2	Pepe Balloon
1102142	3500	1	2	11	0	2	The Flaming Cape
1102144	3900	1	2	11	0	2	Sage Cape
1102150	4000	1	2	11	0	2	Count Dracula Cape
1102151	3500	1	2	11	0	2	Lost Kitty
1102153	3500	1	2	11	0	2	Sunfire Wings
1102154	3700	1	2	11	0	2	Zakum Arms
1102155	3400	1	2	11	0	2	My Buddy Rex
1102156	3500	1	2	11	0	2	Aerial Wave Cape
1102157	3800	1	2	11	0	2	Puppet Strings
1102158	3500	1	2	11	0	2	Peacock Feather Cape
1102159	3700	1	2	11	0	2	White Monkey Balloon
1102160	3800	1	2	11	0	2	Baby Lupin Cape
1102164	3600	1	2	11	0	2	Maple MSX Guitar
1102169	3600	1	2	11	0	2	Blue Wing Bag
1102175	4000	1	2	11	0	2	Puffy Ram Wings
1102185	3800	1	2	11	0	2	Rainbow Scarf
1102186	3500	1	2	11	0	2	Kitty Parachute
1102196	3100	1	2	11	0	2	Snowflake Scarf
1102202	3800	1	2	11	0	2	Galactic Flame Cape 
1102203	3400	1	2	11	0	2	Super Rocket Booster
1102210	3300	1	2	11	0	2	Honeybee's Sting
1102215	3000	1	2	11	0	2	Balloon Bouquet
1102216	3000	1	2	11	0	2	Dogtail
1102218	3500	1	2	11	0	2	Winged Costume
1102223	3000	1	2	11	0	2	Star Tail
1102224	3600	1	2	11	0	2	Lamby Cape
5150001	5700	1	3	1	0	2	Henesys Hair Style Coupon (VIP)
5150003	5700	1	3	1	0	2	Kerning City Hair Style Coupon (VIP)
5150005	5700	1	3	1	0	2	Orbis Hair Style Coupon (VIP)
5150007	5700	1	3	1	0	2	Ludibrium Hair Style Coupon (VIP)
5150008	2100	1	3	1	0	2	Showa Hair Style Coupon (REG)
5150009	5700	1	3	1	0	2	Showa Hair Style Coupon (VIP)
5150010	2100	1	3	1	0	2	Henesys Hair Style Coupon (EXP)
5150011	2100	1	3	1	0	2	Kerning City Hair Style Coupon (EXP)
5150012	2100	1	3	1	0	2	Ludibrium Hair Style Coupon (EXP)
5150013	2100	1	3	1	0	2	Orbis Hair Style Coupon (EXP)
5150019	2100	1	3	1	0	2	Amoria Hairstyle Coupon (EXP)
5150020	5700	1	3	1	0	2	Amoria Hairstyle Coupon (VIP)
5150024	2100	1	3	1	0	2	Mu Lung Hair Style Coupon (EXP)
5150025	5700	1	3	1	0	2	Mu Lung Hair Style Coupon (VIP)
5150026	2100	1	3	1	0	2	Ariant Hair Style Coupon (REG)
5150027	5700	1	3	1	0	2	Ariant Hair Style Coupon (VIP)
5150030	2100	1	3	1	0	2	NLC Hairstyle Coupon (EXP)
5150031	5700	1	3	1	0	2	NLC Hairstyle Coupon (VIP)
5150032	2100	1	3	1	0	2	CBD Hair Style Coupon (REG)
5150033	5700	1	3	1	0	2	CBD Hair Style Coupon (VIP)
5150040	7000	1	3	1	0	2	Royal Hair Coupon
5150044	11000	1	3	1	0	2	Special Royal Hair Coupon
5120000	3000	11	3	2	0	2	Snowy Snow
5120002	3000	11	3	2	0	2	Soap Bubbles
5120003	3000	11	3	2	0	2	Snowflakes
5120004	3000	11	3	2	0	2	Sprinkled Presents
5120005	3000	11	3	2	0	2	Sprinkled Chocolate
5120006	3000	11	3	2	0	2	Sprinkled Flower Petals
5120007	3000	11	3	2	0	2	Sprinkled Candy
5120008	3000	11	3	2	0	2	Sprinkled Maple Leaves
5120009	3000	11	3	2	0	2	Fireworks
5120011	3000	11	3	2	0	2	Spirit Haunt
5120012	3000	11	3	2	0	2	Holiday Sock
5120028	3000	11	3	2	0	2	Raining Cats & Dogs
5211004	15000	1	5	0	0	2	2x EXP Card Type 1 - Weekdays
5211005	15000	1	5	0	0	2	2x EXP Card Type 2 - Weekdays
5211006	15000	1	5	0	0	2	2x EXP Card Type 3 - Weekdays
5211007	15000	1	5	0	0	2	2x EXP Card Type 4 - Weekdays
5211008	15000	1	5	0	0	2	2x EXP Card Type 5 - Weekdays
5211009	9000	1	5	0	0	2	2x EXP Card Type 1 - Weekends
5211010	9000	1	5	0	0	2	2x EXP Card Type 2 - Weekends
5211011	9000	1	5	0	0	2	2x EXP Card Type 3 - Weekends
5211012	9000	1	5	0	0	2	2x EXP Card Type 4 - Weekends
5211013	9000	1	5	0	0	2	2x EXP Card Type 5 - Weekends
5211014	8500	1	5	0	0	2	2x EXP Card Type 1 - Everyday
5211015	8500	1	5	0	0	2	2x EXP Card Type 2 - Everyday
5211016	8500	1	5	0	0	2	2x EXP Card Type 3 - Everyday
5211017	8500	1	5	0	0	2	2x EXP Card Type 4 - Everyday
5211018	8500	1	5	0	0	2	2x EXP Card Type 5 - Everyday
5211037	15000	1	5	0	0	2	2x EXP Card Type 6 - Weekdays
5211038	9000	1	5	0	0	2	2x EXP Card Type 6 - Weekends
5211039	8500	1	5	0	0	2	2x EXP Card Type 6 - Everyday
5211040	15000	1	5	0	0	2	2x EXP Card Type 7 - Weekdays
5211041	9000	1	5	0	0	2	2x EXP Card Type 7 - Weekends
5211042	8500	1	5	0	0	2	2x EXP Card Type 7 - Everyday
5211043	15000	1	5	0	0	2	2x EXP Card Type 8 - Weekdays
5211044	9000	1	5	0	0	2	2x EXP Card Type 8 - Weekends
5211045	8500	1	5	0	0	2	2x EXP Card Type 8 - Everyday
5211048	2000	1	5	0	0	2	4 hour 2 x EXP special coupon
5211060	4000	1	5	0	0	2	2 hour 3 x EXP special coupon
5140000	1800	1	5	1	0	2	Regular Store Permit
5140006	3600	1	5	1	0	2	Holiday Store Permit
4031063	1	1	5	2	0	-1	Torr's Horn
4031180	1	1	5	2	0	-1	Beginner's Shopping Guide
4031191	1	1	5	2	0	-1	Golden Bell
4031192	1	1	5	2	0	-1	Red Ribbon
5021000	5100	1	5	2	0	2	Water Balloon
5021001	4900	1	5	2	0	2	Paper Plane
5021002	4500	1	5	2	0	2	Energy Ball
5021003	4800	1	5	2	0	2	Super Star
5021004	4500	1	5	2	0	2	Winged Baseball
5021005	4900	1	5	2	0	2	Football
5021006	4700	1	5	2	0	2	Chalkboard Eraser
5021007	4500	1	5	2	0	2	Shooting Hearts
5021008	5000	1	5	2	0	2	Throwing Teddy
5021009	4800	1	5	2	0	2	Throwing Pepe
5021010	4800	1	5	2	0	2	Mr. Puff Throwing Star
5021011	4800	1	5	2	0	2	Skull Striker
5021012	4500	1	5	2	0	2	Pumpkin Bomb
5021013	4700	1	5	2	0	2	Pirate Bomb
5021014	4800	1	5	2	0	2	Poo Stars
5021015	4600	1	5	2	0	2	Egg Throwing Star
5021016	4700	1	5	2	0	2	Devilball
5021017	5000	1	5	2	0	2	Dragon Disc
5021019	4600	1	5	2	0	2	Shooting Star Medal
5021020	4300	1	5	2	0	2	Throwing Boomers
5021021	4400	1	5	2	0	2	Exploding Sheep
5021022	4200	1	5	2	0	2	Plate Throwing Star
5021023	4800	1	5	2	0	2	Stirge Throwing Star
5021024	4400	1	5	2	0	2	Throwing Eggs Weapon
5021025	4000	1	5	2	0	2	Charm of the Undead
5021026	3200	1	5	2	0	2	Gift Box Throwing Stars
5030000	5900	1	5	2	0	2	Mushroom House Elf
5030001	1700	1	5	2	0	2	Mushroom House Elf
5030002	5900	1	5	2	0	2	Cashier: Teddy Bear Clerk
5030003	1700	1	5	2	0	2	Cashier: Teddy Bear Clerk
5030004	5900	1	5	2	0	2	The Robot Stand
5030005	1700	1	5	2	0	2	The Robot Stand
5030006	9900	1	5	2	0	2	Mushroom House Elf
5030008	1700	1	5	2	0	2	Homely Coffeehouse
5030010	1700	1	5	2	0	2	Granny's Food Stand
5030012	1700	1	5	2	0	2	Tiki Torch Store
5040000	2500	6	5	2	0	2	The Teleport Rock
5041000	4500	6	5	2	0	2	VIP Teleport Rock
5050000	3100	1	5	2	0	2	AP Reset
5050001	2400	1	5	2	0	2	SP Reset (1st job)
5050002	4900	1	5	2	0	2	SP Reset (2nd job)
5050003	9300	1	5	2	0	2	SP Reset (3rd job)
5050004	12000	1	5	2	0	2	SP Reset (4th job)
5060000	1800	1	5	2	0	2	Item Tag
5061000	2400	1	5	2	0	2	Item Guard : 7 Days
5061001	2600	1	5	2	0	2	Item Guard : 30 Days
5061002	2900	1	5	2	0	2	Item Guard : 90 days
5061003	3100	1	5	2	0	2	Item Guard : 365 Days
5071000	3000	11	5	2	0	2	Megaphone
5072000	13000	13	5	2	0	2	Super Megaphone
5075000	10000	11	5	2	0	2	MapleTV Messenger
5075001	12000	11	5	2	0	2	MapleTV Star Messenger
5075002	14000	11	5	2	0	2	MapleTV Heart Messenger
5075003	19000	11	5	2	0	2	Megassenger
5075004	20000	11	5	2	0	2	Star Megassenger
